PubMed ID,allele,order ID,EMMA ID,comment
10498279,Tg(H2K<b>-lacZ)1Cba,,EM:05282,
10366623,Tg(H2K<b>-lacZ)1Cba,,EM:05282,
34285231,Aifm2<tm1Marc>,,EM:05283,
16179473,Tc(HSA21)1TybEmcf,,EM:05291,
28993310,Tc(HSA21)1TybEmcf,,EM:05291,
1373228,Prnp<tm1Cwe>,,EM:05303,
8635458,Prnp<tm1Cwe>,,EM:05304,
8635458,Tg(Prnp)a20Cwe,,EM:05304,
21426320,Ppard<tm1(PPARD)Bsls>,,EM:05315,
19843516,Trdn<tm1.2Isma>,,EM:05317,
4546820,Hal<his>,,EM:05325,
7537713,Hal<his>,,EM:05325,
518536,Hal<his>,,EM:05325,
1943682,Hal<his>,,EM:05325,
2055114,Hal<his>,,EM:05325,
2120224,Hal<his>,,EM:05325,
1721867,Tg(TNF)197Gkl,,EM:05326,
20513743,Mir144/Mir451a<tm1.1Doca>,,EM:05327,
20513743,Mir144/Mir451a<tm1.2Doca>,,EM:05328,
20513743,Mir451a<tm1.1Doca>,,EM:05329,
20513743,Mir451a<tm1.2Doca>,,EM:05330,
20513743,Mirc12<tm1.1Doca>,,EM:05331,
23085146,Il6<tm1.1Jho>,,EM:05332,
24120137,Il6<tm1.1Jho>,,EM:05332,
24323356,Il6<tm1.1Jho>,,EM:05332,
21943097,Mlana<tm1.1Bee>,,EM:05333,
11857796,Sox9<tm1Gsr>,,EM:05334,
16207837,Sox9<tm1Gsr>,,EM:05334,
11857796,Sox9<tm2Gsr>,,EM:05335,
17487951,a,,EM:05339,
26417441,"Tg(UBC-GFP,-Fkbp11)LPsou",,EM:05353,
15273689,Tg(CMV-GAL4)1Wrk,,EM:05363,
22961198,Tg(EEF1A1-RNAi:IE-PRV)miL15Gjo,,EM:05364,
22961198,Tg(Rnu6-RNAi:IE-PRV)SH05Gjo,,EM:05365,
22961198,Tg(Rnu6-RNAi:IE-PRV)SH03Gjo,,EM:05366,
22961198,Tg(Rnu6-RNAi:IE-PRV)SH30Gjo,,EM:05367,
11027331,Kat2b<tm1Nkt>,,EM:05396,
20219649,Kat2b<tm1Nkt>,,EM:05397,
17805310,Kat2b<tm1Nkt>,,EM:05397,
11027331,Kat2b<tm1Nkt>,,EM:05397,
7792602,Maoa<Tg(H2-K1-Ifnb1)8Seif>,,EM:05408,
11857817,Hprt<tm1(CMV-cre)Wtsi>,,EM:05414,
12664293,Prnp<tm2Edin>,,EM:05415,
14999066,Prnp<tm2Edin>,,EM:05415,
15956610,Prnp<tm2Edin>,,EM:05415,
17079295,Prnp<tm2Edin>,,EM:05415,
12664293,Tg(Prnp-PRNP)110Jmto,,EM:05415,
14999066,Tg(Prnp-PRNP)110Jmto,,EM:05415,
15956610,Tg(Prnp-PRNP)110Jmto,,EM:05415,
17079295,Tg(Prnp-PRNP)110Jmto,,EM:05415,
15163699,Prnp<tm2Edin>,,EM:05416,
19751582,Prnp<tm2Edin>,,EM:05416,
15163699,Tg(Prnp-PRNP)001Jmto,,EM:05416,
19751582,Tg(Prnp-PRNP)001Jmto,,EM:05416,
21750683,Gjc2<tm2.1Kwi>,,EM:05446,
21750036,2700049A03Rik<tm1.1Arte>,,EM:05448,
19734893,Grik4<tm1.1(cre)Slab>,,EM:05449,
22020280,Piwil2<tm1.1Doca>,,EM:05451,
9537323,Tacr1<tm1Sph>,,EM:05452,
18279320,Tacr1<tm1Sph>,,EM:05452,
22020280,Piwil4<tm1.1Doca>,,EM:05453,
22020280,Piwil4<tm2.1Doca>,,EM:05454,
31383820,Odad3<tm1a(EUCOMM)Hmgu>,,EM:05473,
22121025,"Gt(ROSA)26Sor<tm1(ACTB-cre,-EGFP)Ics>",,EM:05488,
29973382,Cited4<tm1.2Arte>,,EM:05489,
29973382,Cited4<tm1.1Arte>,,EM:05491,
32418505,Cited4<tm1.1Arte>,,EM:05491,
27122098,Strip2<tm1.2Tac>,,EM:05510,
27122098,Strip2<tm1.1Tac>,,EM:05511,
11087000,Tecta<tm1Gpr>,,EM:05538,
11087000,Tecta<tm1Gpr>,,EM:05539,
17220887,Tectb<tm1Gpr>,,EM:05540,
17220887,Tectb<tm1Gpr>,,EM:05541,
21906401,Tg(Avil-cre)1Phep,,EM:05542,
15995703,Tecta<tm2Gpr>,,EM:05543,
15995703,Tecta<tm2Gpr>,,EM:05544,
22772436,Dp(17Nfkbil1-Or2h1)1Cogr,,EM:05559,
12075356,Tiam1<tm1Jgc>,,EM:05562,
16249175,Tiam1<tm1Jgc>,,EM:05562,
17003780,Tiam1<tm1Jgc>,,EM:05562,
18592271,Tiam1<tm1Jgc>,,EM:05562,
17521720,Tiam1<tm1Jgc>,,EM:05562,
12075356,Tiam1<tm1Jgc>,,EM:05563,
16249175,Tiam1<tm1Jgc>,,EM:05563,
17003780,Tiam1<tm1Jgc>,,EM:05563,
18592271,Tiam1<tm1Jgc>,,EM:05563,
17521720,Tiam1<tm1Jgc>,,EM:05563,
12151522,Tg(Camk2a-Grik2)28Cmul,,EM:05564,
12151522,Tg(Camk2a-Grik2)28Cmul,,EM:05565,
12595570,Apc<tm2.1Cip>,,EM:05566,
15502862,Apc<tm2.1Cip>,,EM:05566,
15563600,Apc<tm2.1Cip>,,EM:05566,
15716339,Apc<tm2.1Cip>,,EM:05566,
16740478,Apc<tm2.1Cip>,,EM:05566,
18038450,Apc<tm2.1Cip>,,EM:05566,
15728191,Ajuba<tm1Gdl>,,EM:05569,
1957351,Stmn4<tm1.1Ics>,,EM:05570,
15216892,Stmn4<tm1.1Ics>,,EM:05570,
10369222,Stmn4<tm1.1Ics>,,EM:05570,
11278715,Stmn4<tm1.1Ics>,,EM:05570,
11030624,Stmn4<tm1.1Ics>,,EM:05570,
12111843,Stmn4<tm1.1Ics>,,EM:05570,
12676564,Stmn4<tm1.1Ics>,,EM:05570,
15014504,Stmn4<tm1.1Ics>,,EM:05570,
17145186,Stmn4<tm1.1Ics>,,EM:05570,
18632943,Stmn4<tm1.1Ics>,,EM:05570,
8662897,Stmn4<tm1.1Ics>,,EM:05570,
16286011,Stmn4<tm1.1Ics>,,EM:05570,
1957351,Stmn3<tm1.1Ics>,,EM:05571,
15216892,Stmn3<tm1.1Ics>,,EM:05571,
10369222,Stmn3<tm1.1Ics>,,EM:05571,
11278715,Stmn3<tm1.1Ics>,,EM:05571,
11030624,Stmn3<tm1.1Ics>,,EM:05571,
12111843,Stmn3<tm1.1Ics>,,EM:05571,
12676564,Stmn3<tm1.1Ics>,,EM:05571,
15014504,Stmn3<tm1.1Ics>,,EM:05571,
17145186,Stmn3<tm1.1Ics>,,EM:05571,
18632943,Stmn3<tm1.1Ics>,,EM:05571,
8662897,Stmn3<tm1.1Ics>,,EM:05571,
16286011,Stmn3<tm1.1Ics>,,EM:05571,
1957351,Stmn2<tm1.1Ics>,,EM:05572,
15216892,Stmn2<tm1.1Ics>,,EM:05572,
10369222,Stmn2<tm1.1Ics>,,EM:05572,
11278715,Stmn2<tm1.1Ics>,,EM:05572,
11030624,Stmn2<tm1.1Ics>,,EM:05572,
12111843,Stmn2<tm1.1Ics>,,EM:05572,
12676564,Stmn2<tm1.1Ics>,,EM:05572,
15014504,Stmn2<tm1.1Ics>,,EM:05572,
17145186,Stmn2<tm1.1Ics>,,EM:05572,
18632943,Stmn2<tm1.1Ics>,,EM:05572,
8662897,Stmn2<tm1.1Ics>,,EM:05572,
16286011,Stmn2<tm1.1Ics>,,EM:05572,
17003330,Pparg<tm1Avp>,,EM:05573,
15897273,Tg(Cd74-rtTA)#Doi,,EM:05574,
15534371,Tg(Cd74-rtTA)#Doi,,EM:05574,
15897273,Tg(tetO-Cd74/MCC)#Doi,,EM:05574,
15534371,Tg(tetO-Cd74/MCC)#Doi,,EM:05574,
22121019,Piwil1<tm1.2Embrp>,,EM:05594,
22121019,Piwil1<tm1.1Embrp>,,EM:05595,
19319188,Tg(Hmgcr-SLAMF1)1Hrvt,,EM:05597,
16775330,Tg(Hmgcr-SLAMF1)1Hrvt,,EM:05597,
19319188,Ifnar1<tm1Agt>,,EM:05597,
16775330,Ifnar1<tm1Agt>,,EM:05597,
26118629,Tg(Fabp4-CIDEA)13Npe,,EM:05598,
26118629,Tg(Fabp4-CIDEA)67Npe,,EM:05599,
26118629,Tg(Fabp4-CIDEA)85Npe,,EM:05601,
19219027,Clec9a<tm1.1Crs>,,EM:05605,
20423503,Cbx3<tm1Pbs>,,EM:05619,
8841200,Otx1<tm1Asim>,,EM:05620,
11523829,Otx1<tm2(otd)Asim>,,EM:05621,
12652306,Otx1<tm4(cre)Asim>,,EM:05622,
7588062,Otx2<tm1Pas>,,EM:05623,
19615442,Otx2<tm11Asim>,,EM:05624,
22021440,Ncr1<tm1.1(icre)Viv>,,EM:05625,
12652306,Otx2<tm6Asim>,,EM:05626,
21467299,Ncr1<tm2.1Viv>,,EM:05627,
19615442,Otx2<tm9Asim>,,EM:05628,
19615442,Otx2<tm10Asim>,,EM:05629,
11532921,Otx2<tm2Asim>,,EM:05630,
9811592,Otx2<tm1(OTX1)Asim>,,EM:05631,
11731460,Otx2<tm3(otd)Asim>,,EM:05632,
11731460,Otx2<tm4(otd)Asim>,,EM:05633,
21057506,Gt(ROSA)26Sor<tm1.1(Otx2)Daac>,,EM:05634,
18820178,"Tg(CAG-Otx2,-GFP)21Asim",,EM:05635,
10557207,Otp<tm1Asim>,,EM:05636,
10433909,Dlx5<tm1Levi>,,EM:05637,
23364326,Otx2<tm1.1(cre/ERT2)Mgoe>,,EM:05640,
20538806,Igh<tm5.1Cog>,,EM:05659,
18160714,Hprt<tm2Brd>,,EM:05665,
22246323,Hprt<tm2Brd>,,EM:05665,
21445009,Trp53<tm4Holl>,,EM:05666,
21943097,Mlana<tm1.2Bee>,,EM:05667,
12904583,Edc3<Gt(A008A01)Wrst),,EM:05676,
12904583,Rsu1<Gt(A010F06)>,,EM:05678,
10615117,Rsu1<Gt(A010F06)>,,EM:05678,
12904583,Fubp1<Gt(A033A08)Wrst>,,EM:05684,
10615117,Fubp1<Gt(A033A08)Wrst>,,EM:05684,
12904583,Tpm3<Gt(A062D07)Wrst>,,EM:05685,
10615117,Tpm3<Gt(A062D07)Wrst>,,EM:05685,
12904583,Zfp141<Gt(pT1ATGBetageo)1Ruiz>,,EM:05686,
10615117,Zfp141<Gt(pT1ATGBetageo)1Ruiz>,,EM:05686,
12904583,Cdk11b<Gt(A20027)>,,EM:05687,
10615117,Cdk11b<Gt(A20027)>,,EM:05687,
18035060,Actr3<Gt(A009F03)Vau>,,EM:05690,
12904583,Diaph2<Gt(A011B06)Wrst>,,EM:05691,
10615117,Diaph2<Gt(A011B06)Wrst>,,EM:05691,
18794365,Bptf<Gt(A012C04)Wrst>,,EM:05692,
12904583,Vdac1<Gt(A023F03)Wrst>,,EM:05694,
10615117,Vdac1<Gt(A023F03)Wrst>,,EM:05694,
12904583,Hsd17b12<Gt(A030E06)Wrst>,,EM:05695,
10615117,Hsd17b12<Gt(A030E06)Wrst>,,EM:05695,
12904583,Atxn3<Gt(A041D06)Wrst>,,EM:05696,
10615117,Atxn3<Gt(A041D06)Wrst>,,EM:05696,
21653538,Atxn3<Gt(A041D06)Wrst>,,EM:05696,
12904583,"Trmt1l<Gt(W027A02)Wrst>
",,EM:05697,
10615117,"Trmt1l<Gt(W027A02)Wrst>
",,EM:05697,
17198746,"Trmt1l<Gt(W027A02)Wrst>
",,EM:05697,
23166506,Cenpj<tm1a(EUCOMM)Wtsi>,,EM:05725,
11106739,Spo11<tm1Mjn>,,EM:05730,
11242108,Spo11<tm1Mjn>,,EM:05730,
15640358,Spo11<tm1Mjn>,,EM:05730,
16055729,Spo11<tm1Mjn>,,EM:05730,
23840635,Gzmb<tm1Asmv>,,EM:05732,
22140254,Trap1a<tm1Jvde>,,EM:05734,
16951257,Pax3<tm5Buck>,,EM:05735,
14665670,Pax3<tm2(PAX3/FOXO1A)Buck>,,EM:05736,
15132998,Pax3<tm3.1(Pax7)Buck>,,EM:05737,
15132998,Pax7<tm2Pgr>,,EM:05737,
15132998,Pax3<tm3.1(Pax7)Buck>,,EM:05739,
21512107,Pax3<tm6.2Buck>,,EM:05740,
15132998,Tg(Pax3CSS)5-TK-nLacZ ,,EM:05742,
14665670,Tg(Pax3CSS)5-TK-nLacZ ,,EM:05742,
15132998,Pax3<tm1Buck>,,EM:05745,
17015480,Trerf<1tm1.1Pas>,,EM:05761,
15899840,Trerf<1tm1.1Pas>,,EM:05761,
15072559,Trerf<1tm1.1Pas>,,EM:05761,
12101186,Trerf<1tm1.1Pas>,,EM:05761,
12556907,Trerf<1tm1.1Pas>,,EM:05761,
11349124,Trerf<1tm1.1Pas>,,EM:05761,
15468058,Tg(MMTV-neu/OT-I/OT-II)CBnel,,EM:05777,
17616705,Tg(MMTV-neu/OT-I/OT-II)CBnel,,EM:05777,
15468058,"Tg(HLA-DRA*0101,HLA-DRB1*0101)1Dma",,EM:05777,
17616705,"Tg(HLA-DRA*0101,HLA-DRB1*0101)1Dma",,EM:05777,
15468058,Tg(HLA-A/H2-D/B2M)1Bpe,,EM:05777,
17616705,Tg(HLA-A/H2-D/B2M)1Bpe,,EM:05777,
15468058,H2-Ab1<tm1Doi>,,EM:05777,
17616705,H2-Ab1<tm1Doi>,,EM:05777,
15468058,B2m<tm1Unc>,,EM:05777,
17616705,B2m<tm1Unc>,,EM:05777,
17626615,Dp(16App-Runx1)5Yah,,EM:05778,
11892008,Dp(16App-Runx1)5Yah,,EM:05778,
16571605,Dcx<tm1.1Ffr>,,EM:05806,
17111359,Dcx<tm1.1Ffr>,,EM:05806,
18575605,Dcx<tm1.1Ffr>,,EM:05806,
22250815,Dcx<tm1.1Ffr>,,EM:05806,
16571605,Dcx<tm1.1Ffr>,,EM:05807,
17111359,Dcx<tm1.1Ffr>,,EM:05807,
18575605,Dcx<tm1.1Ffr>,,EM:05807,
22250815,Dcx<tm1.1Ffr>,,EM:05807,
16571605,Dcx<tm1.2Ffr>,,EM:05808,
17111359,Dcx<tm1.2Ffr>,,EM:05808,
18575605,Dcx<tm1.2Ffr>,,EM:05808,
22250815,Dcx<tm1.2Ffr>,,EM:05808,
8564847,Tg(Pklr-BCL2)BAk,,EM:05819,
9771754,Tg(Pklr-BCL2)BAk,,EM:05819,
11915025,Tg(Pklr-BCL2)BAk,,EM:05819,
12057915,Tg(Pklr-BCL2)BAk,,EM:05819,
19808650,Tg(Pklr-BCL2)BAk,,EM:05819,
20856227,Tg(Pklr-BCL2)BAk,,EM:05819,
21471524,Glce<tm1Jpli>,,EM:05825,
19336402,Glce<tm1Jpli>,,EM:05825,
20208005,Glce<tm1Jpli>,,EM:05825,
12788935,Glce<tm1Jpli>,,EM:05825,
21890494,Sgca<tm1Kcam>,,EM:05841,
21890494,Sgce<tm1Vinni>,,EM:05841,
15713651,Txnrd1<tm1Marc>,,EM:05844,
18350150,Txnrd1<tm1Marc>,,EM:05844,
22144571,Txnrd1<tm1Marc>,,EM:05844,
20463017,Txnrd1<tm1Marc>,,EM:05844,
21045148,Txnrd1<tm1Marc>,,EM:05844,
22365050,Syndig1l<tm1Embr>,,EM:05845,
18594912,Sync<tm1.1Ked>,,EM:05906,
20587592,Sync<tm1.1Ked>,,EM:05906,
15138187,Tg(CRP-Cast)1Lbau,,EM:05917,
15468058,Tg(Cd4-EGFP)1Lt,,EM:05922,
10570176,Tg(Cd4-EGFP)1Lt,,EM:05922,
15468058,"Tg(HLA-DRA*0101,HLA-DRB1*0101)1Dma",,EM:05922,
10570176,"Tg(HLA-DRA*0101,HLA-DRB1*0101)1Dma",,EM:05922,
15468058,Tg(HLA-A/H2-D/B2M)1Bpe,,EM:05922,
10570176,Tg(HLA-A/H2-D/B2M)1Bpe,,EM:05922,
15468058,H2-Ab1<tm1Doi>,,EM:05922,
10570176,H2-Ab1<tm1Doi>,,EM:05922,
15468058,B2m<tm1Unc>,,EM:05922,
10570176,B2m<tm1Unc>,,EM:05922,
12923533,Cdk2<tm2Sgo>,,EM:05931,
19383288,Cdk2<tm2Sgo>,,EM:05931,
17700700,Cdk2<tm2Sgo>,,EM:05931,
20609353,Cdk2<tm2Sgo>,,EM:05931,
10944220,Htr2b<tm1Lum>,,EM:05936,
11413089,Htr2b<tm1Lum>,,EM:05936,
12244304,Htr2b<tm1Lum>,,EM:05936,
12738797,Htr2b<tm1Lum>,,EM:05936,
15302781,Htr2b<tm1Lum>,,EM:05936,
16758492,Htr2b<tm1Lum>,,EM:05936,
17846081,Htr2b<tm1Lum>,,EM:05936,
18337424,Htr2b<tm1Lum>,,EM:05936,
19023134,Htr2b<tm1Lum>,,EM:05936,
19941613,Htr2b<tm1Lum>,,EM:05936,
20927048,Htr2b<tm1Lum>,,EM:05936,
21179162,Htr2b<tm1Lum>,,EM:05936,
21518801,Htr2b<tm1Lum>,,EM:05936,
22120177,Htr2b<tm1Lum>,,EM:05936,
22158014,Htr2b<tm1Lum>,,EM:05936,
21277875,Htr2b<tm1Lum>,,EM:05936,
22186990,Htr2b<tm1Lum>,,EM:05936,
12810613,Tg(Myh6-Htr2b)1Lum,,EM:05938,
12810613,Htr2b<tm2Lum>,,EM:05939,
12810613,Htr2b<tm#Lum>,,EM:05940,
12923533,Cdk2<tm1Sgo>,,EM:05941,
19494131,Cdk2<tm1Sgo>,,EM:05941,
19383288,Cdk2<tm1Sgo>,,EM:05941,
17700700,Cdk2<tm1Sgo>,,EM:05941,
20609353,Cdk2<tm1Sgo>,,EM:05941,
18483625,Hras<tm2Xbr>,,EM:05942,
18823404,Hras<tm2Xbr>,,EM:05942,
15837621,Fntb<tm1Bbd>,,EM:05943,
21383153,Braf<tm1Bbd>,,EM:05944,
20609353,Kras<tm1Bbd>,,EM:05945,
12957286,Kras<tm1Bbd>,,EM:05945,
16959882,Kras<tm1Bbd>,,EM:05945,
17349585,Kras<tm1Bbd>,,EM:05945,
21514245,Kras<tm1Bbd>,,EM:05945,
21665147,Kras<tm1Bbd>,,EM:05945,
19383288,Polr2a<tm1(cre/ERT2)Bbd>,,EM:05946,
15837621,Polr2a<tm1(cre/ERT2)Bbd>,,EM:05946,
12957286,Polr2a<tm1(cre/ERT2)Bbd>,,EM:05946,
21514245,Polr2a<tm1(cre/ERT2)Bbd>,,EM:05946,
17468755,Polr2a<tm1(cre/ERT2)Bbd>,,EM:05946,
21088222,Polr2a<tm1(cre/ERT2)Bbd>,,EM:05946,
22684987,Gfi1<Gen>,,EM:05959,
22393124,Gfi1<Gen>,,EM:05959,
9603738,Nog<tm1Amc>,,EM:05988,
16598734,Nog<tm1Amc>,,EM:05988,
15593330,Tg(Frzb-cre)1Tylz,,EM:05989,
20805298,Gdf5<bp-J>,,EM:05990,
20733157,Fli1<tm1Morl>,,EM:05991,
20733157,Fli1<tm1.1Morl>,,EM:05992,
15601833,Cd207<tm1Mal>,,EM:06003,
16306395,"Tg(CAMK2A-KCNIP3*,-lacZ)1Cnbc",,EM:06004,
21167062,"Tg(CAMK2A-KCNIP3*,-lacZ)1Cnbc",,EM:06004,
16306395,"Tg(CAMK2A-KCNIP3*,-lacZ)1Cnbc",,EM:06005,
16306395,"Tg(CAMK2A-KCNIP3*,-lacZ)33Cnbc",,EM:06006,
20205763,"Tg(CAMK2A-KCNIP3*,-lacZ)33Cnbc",,EM:06007,
19299442,Tg(TG-KCNIP3*)7Cnbc,,EM:06008,
19299442,Tg(TG-KCNIP3*)15Cnbc,,EM:06009,
11567614,Nkx6-2<tm1Ercs>,,EM:06021,
12874134,Nkx6-2<tm1Ercs>,,EM:06021,
18216204,Nkx6-2<tm2(cre)Ercs>,,EM:06022,
12874134,Nkx6-2<tm2(cre)Ercs>,,EM:06022,
20966351,Gja10<tm2(HBEGF/EGFP)Kwi>,,EM:06024,
22855819,Gja10<tm2(HBEGF/EGFP)Kwi>,,EM:06024,
22982984,Gjd3<tm2.1Kwi>,,EM:06026,
15389316,Myo7a<Hdb>,,EM:06027,
19463703,Myo7a<Hdb>,,EM:06027,
20043895,Myo7a<Hdb>,,EM:06027,
23558439,Gja1<tm10Kwi>,,EM:06034,
21597036,Gja5<tm2.1Kwi>,,EM:06035,
18160714,Hprt<tm2Brd>,,EM:06049,
22246323,Hprt<tm2Brd>,,EM:06049,
23940255,Tg(UBC-Brainbow1.0L)35Mal,,EM:06050,
8947025,Tg(Tyr)YRT3Lmon,,EM:06054,
8947025,Tyr<c>,,EM:06054,
12580766,Tg(Wap-ALPP*)p1435Lmon,,EM:06055,
18328563,Tg(Wap-ALPP*)p1435Lmon,,EM:06055,
12580766,Tyr<c>,,EM:06055,
18328563,Tyr<c>,,EM:06055,
12580766,Tg(Wap-ALPP*)p1938Lmon,,EM:06056,
18328563,Tg(Wap-ALPP*)p1938Lmon,,EM:06056,
12580766,Tyr<c>,,EM:06056,
18328563,Tyr<c>,,EM:06056,
12580766,Tg(Wap-ALPP*)b6725Lmon,,EM:06057,
18328563,Tg(Wap-ALPP*)b6725Lmon,,EM:06057,
12580766,Tyr<c>,,EM:06057,
18328563,Tyr<c>,,EM:06057,
12580766,Tg(Wap-ALPP*)b6727Lmon,,EM:06058,
18328563,Tg(Wap-ALPP*)b6727Lmon,,EM:06058,
12580766,Tyr<c>,,EM:06058,
18328563,Tyr<c>,,EM:06058,
12580766,Tg(Wap-ALPP*)b6733Lmon,,EM:06059,
18328563,Tg(Wap-ALPP*)b6733Lmon,,EM:06059,
12580766,Tyr<c>,,EM:06059,
18328563,Tyr<c>,,EM:06059,
15919828,Tg(ANPEP)270Mmul,,EM:06060,
8608598,Tg(ANPEP)270Mmul,,EM:06060,
15919828,Stat1<tm1Dlv>,,EM:06060,
8608598,Stat1<tm1Dlv>,,EM:06060,
15919828,Tg(ANPEP)861Mmul,,EM:06061,
8608598,Tg(ANPEP)861Mmul,,EM:06061,
15919828,Stat1<tm1Dlv>,,EM:06061,
8608598,Stat1<tm1Dlv>,,EM:06061,
15919828,Tg(ANPEP)270Mmul,,EM:06062,
8608598,Tg(ANPEP)270Mmul,,EM:06062,
15919828,Stat1<+>,,EM:06062,
8608598,Stat1<+>,,EM:06062,
15919828,Tg(ANPEP)861Mmul,,EM:06063,
8608598,Tg(ANPEP)861Mmul,,EM:06063,
15919828,Stat1<+>,,EM:06063,
8608598,Stat1<+>,,EM:06063,
15919828,Stat1<+>,,EM:06064,
8608598,Stat1<+>,,EM:06064,
15919828,Stat1<tm1Dlv>,,EM:06065,
8608598,Stat1<tm1Dlv>,,EM:06065,
11254677,Ccr6<tm1Gma>,,EM:06066,
14515278,Ccr6<tm1Gma>,,EM:06066,
15774622,Ccr6<tm1Gma>,,EM:06066,
16966255,Ccr6<tm1Gma>,,EM:06066,
17317260,Ccr6<tm1Gma>,,EM:06066,
19499521,Ccr6<tm1Gma>,,EM:06066,
11254677,Ccr6<tm1Gma>,,EM:06067,
14515278,Ccr6<tm1Gma>,,EM:06067,
15774622,Ccr6<tm1Gma>,,EM:06067,
16966255,Ccr6<tm1Gma>,,EM:06067,
17317260,Ccr6<tm1Gma>,,EM:06067,
19499521,Ccr6<tm1Gma>,,EM:06067,
11254677,Ccr6<tm1Gma>,,EM:06068,
14515278,Ccr6<tm1Gma>,,EM:06068,
15774622,Ccr6<tm1Gma>,,EM:06068,
16966255,Ccr6<tm1Gma>,,EM:06068,
17317260,Ccr6<tm1Gma>,,EM:06068,
19499521,Ccr6<tm1Gma>,,EM:06068,
12574386,Ccr8<tm1Gma>,,EM:06069,
12574386,Ccr8<tm1Gma>,,EM:06070,
19332469,Tg(Kap)L49Msgr,,EM:06074,
21906672,Tg(Kap)L49Msgr,,EM:06074,
21724994,Fcgr2b<tm1.2Jsv>,,EM:06078,
11092754,Gpr143<tm1Inc>,,EM:06085,
11095635,Gpr143<tm1Inc>,,EM:06085,
16023414,Gpr143<tm1Inc>,,EM:06085,
16303920,Gpr143<tm1Inc>,,EM:06085,
18697795,Gpr143<tm1Inc>,,EM:06085,
19717472,Gpr143<tm1Inc>,,EM:06085,
11092754,Tyr<c>,,EM:06085,
11095635,Tyr<c>,,EM:06085,
16023414,Tyr<c>,,EM:06085,
16303920,Tyr<c>,,EM:06085,
18697795,Tyr<c>,,EM:06085,
19717472,Tyr<c>,,EM:06085,
11092754,Gpr143<tm1Inc>,,EM:06086,
22860051,Myc<tm1.1(MYC)Gwbk>,,EM:06087,
9598348,Tg(ACTB-cre)3Mrt,,EM:06107,
18552834,Fzr1<tm1Mama>,,EM:06108,
21270054,Fzr1<tm1Mama>,,EM:06108,
21613325,Aurkb<tm1.1Mama>,,EM:06109,
21654836,Tg(KRT14-SFN)44Odo,,EM:06111,
22407915,Dck<memi>,,EM:06116,
21156286,Cdc20<tm1.1Mama>,,EM:06117,
23115618,Ifitm1<tm1.1Ieg>,,EM:06123,
15138187,Tg(CRP-Cast)2Lbau,,EM:06130,
28704368,Del(11Arf2-Kansl1)8Yah,,EM:06131,
28704368,Dp(11Arf2-Kansl1)9Yah,,EM:06132,
33436060,Del(7Sult1a1-Spn)6Yah,,EM:06133,
22020981,Tg(IVL-tdTomato)1Rase,,EM:06136,
22131286,Tg(GJB1*S26L)S3Fon,,EM:06139,
9883727,Tg(Prnp)E1Rchi,,EM:06141,
10805813,Tg(Prnp)E1Rchi,,EM:06141,
11300723,Tg(Prnp)E1Rchi,,EM:06141,
15618403,Tg(Prnp)E1Rchi,,EM:06141,
19052217,Tg(Prnp)E1Rchi,,EM:06141,
19038218,Tg(Prnp)E1Rchi,,EM:06141,
22542184,Tg(Prnp)E1Rchi,,EM:06141,
9883727,Prnp<tm1Cwe>,,EM:06141,
10805813,Prnp<tm1Cwe>,,EM:06141,
11300723,Prnp<tm1Cwe>,,EM:06141,
15618403,Prnp<tm1Cwe>,,EM:06141,
19052217,Prnp<tm1Cwe>,,EM:06141,
19038218,Prnp<tm1Cwe>,,EM:06141,
22542184,Prnp<tm1Cwe>,,EM:06141,
9883727,Prnp<tm1Cwe>,,EM:06142,
10805813,Prnp<tm1Cwe>,,EM:06142,
11300723,Prnp<tm1Cwe>,,EM:06142,
15618403,Prnp<tm1Cwe>,,EM:06142,
19052217,Prnp<tm1Cwe>,,EM:06142,
19038218,Prnp<tm1Cwe>,,EM:06142,
22542184,Prnp<tm1Cwe>,,EM:06142,
9883727,Tg(Prnp*)CDah,,EM:06142,
10805813,Tg(Prnp*)CDah,,EM:06142,
11300723,Tg(Prnp*)CDah,,EM:06142,
15618403,Tg(Prnp*)CDah,,EM:06142,
19052217,Tg(Prnp*)CDah,,EM:06142,
19038218,Tg(Prnp*)CDah,,EM:06142,
22542184,Tg(Prnp*)CDah,,EM:06142,
9883727,Prnp<tm1Cwe>,,EM:06143,
10805813,Prnp<tm1Cwe>,,EM:06143,
11300723,Prnp<tm1Cwe>,,EM:06143,
15618403,Prnp<tm1Cwe>,,EM:06143,
19052217,Prnp<tm1Cwe>,,EM:06143,
19038218,Prnp<tm1Cwe>,,EM:06143,
22542184,Prnp<tm1Cwe>,,EM:06143,
9883727,Tg(Prnp)E1Rchi,,EM:06143,
10805813,Tg(Prnp)E1Rchi,,EM:06143,
11300723,Tg(Prnp)E1Rchi,,EM:06143,
15618403,Tg(Prnp)E1Rchi,,EM:06143,
19052217,Tg(Prnp)E1Rchi,,EM:06143,
19038218,Tg(Prnp)E1Rchi,,EM:06143,
22542184,Tg(Prnp)E1Rchi,,EM:06143,
10805813,Prnp<tm1Cwe>,,EM:06144,
11300723,Prnp<tm1Cwe>,,EM:06144,
15618403,Prnp<tm1Cwe>,,EM:06144,
19052217,Prnp<tm1Cwe>,,EM:06144,
19038218,Prnp<tm1Cwe>,,EM:06144,
25880443,Prnp<tm1Cwe>,,EM:06144,
10805813,Tg(Prnp*D177N*M128V)G1Rchi,,EM:06144,
